code,name,date,high,max,min
000006,深振业Ａ,20061201,1120,100.00,-14.50
000006,深振业Ａ,20070517,1218,38.60,-9.20
000006,深振业Ａ,20070803,1274,2.30,-23.30
000006,深振业Ａ,20091023,44,26.20,-12.10
000006,深振业Ａ,20091111,3,22.10,-14.60
000006,深振业Ａ,20120613,1,2.00,-11.70
000006,深振业Ａ,20121226,165,30.00,0.70
000006,深振业Ａ,20130829,5,14.60,2.20
000006,深振业Ａ,20141117,1,21.00,-1.20
000006,深振业Ａ,20170608,36,4.00,-6.00
000006,深振业Ａ,20190321,2,11.90,-14.60
000010,美丽生态,20000615,30,1.50,-11.00
000010,美丽生态,20070405,2,78.40,-0.50
000010,美丽生态,20091211,11,9.50,-5.80
000010,美丽生态,20140709,3,12.20,-8.60
000010,美丽生态,20160222,2,3.90,-13.70
000010,美丽生态,20200303,6,7.50,-4.20
000010,美丽生态,20200819,9,35.50,-5.50
000010,美丽生态,20220913,2,0.30,-16.80
000012,南  玻Ａ,20061011,7,1.60,-28.20
000012,南  玻Ａ,20061103,16,55.30,-21.90
000012,南  玻Ａ,20090716,30,29.10,-21.40
000012,南  玻Ａ,20091023,17,35.90,-7.50
000012,南  玻Ａ,20100309,4,31.10,1.90
000012,南  玻Ａ,20100810,69,44.20,9.10
000012,南  玻Ａ,20101029,1964,34.90,3.30
000012,南  玻Ａ,20110301,48,4.00,-13.30
000012,南  玻Ａ,20150106,293,5.40,-9.80
000012,南  玻Ａ,20150513,927,14.30,-8.80
000012,南  玻Ａ,20151210,71,47.90,-16.20
000015,PT中浩A,19961209,1106,-0.50,-52.50
000017,深中华A,20010717,12,1.30,-18.40
000017,深中华A,20010829,2,5.20,-24.90
000017,深中华A,20040928,1,8.60,-3.40
000017,深中华A,20060329,17,2.00,-12.10
000017,深中华A,20060531,57,42.50,-7.80
000017,深中华A,20100906,87,6.70,-12.50
000017,深中华A,20110414,1,1.80,-21.70
000017,深中华A,20140424,17,2.20,-14.20
000017,深中华A,20140825,101,56.70,-2.30
000017,深中华A,20150216,7,41.10,8.70
000017,深中华A,20150330,6,68.10,10.00
000017,深中华A,20150513,15,80.50,4.60
000017,深中华A,20150528,3067,8.10,-58.90
000017,深中华A,20150601,2,4.50,-60.00
000017,深中华A,20190227,1,23.90,0.60
000017,深中华A,20190307,52,18.50,-1.10
000017,深中华A,20230110,1,6.10,-6.50
000026,飞亚达,20060623,2,28.80,-17.30
000026,飞亚达,20061221,483,29.40,-18.50
000026,飞亚达,20090515,17,19.30,-6.80
000026,飞亚达,20100225,17,17.20,-3.50
000026,飞亚达,20100402,48,23.60,-3.80
000026,飞亚达,20100913,92,6.90,-13.80
000026,飞亚达,20110627,7,17.40,0.60
000026,飞亚达,20110810,2124,11.80,-2.90
000026,飞亚达,20140728,3,18.80,2.60
000026,飞亚达,20150227,695,54.90,0.80
000026,飞亚达,20150514,3023,46.20,-0.80
000026,飞亚达,20151215,79,12.50,-31.60
000026,飞亚达,20161019,190,11.30,-0.40
000026,飞亚达,20190304,166,15.10,1.50
000027,深圳能源,20031106,73,28.70,-17.80
000027,深圳能源,20040315,438,47.00,2.70
000027,深圳能源,20040928,1,4.20,-28.90
000027,深圳能源,20061201,86,65.50,6.70
000027,深圳能源,20061215,7,58.40,4.90
000027,深圳能源,20070117,4,56.50,-2.80
000027,深圳能源,20070404,1114,58.20,1.10
000027,深圳能源,20070524,1144,40.50,-11.60
000027,深圳能源,20140508,7,9.60,3.20
000027,深圳能源,20141126,13,55.70,3.00
000027,深圳能源,20141203,938,46.20,12.80
000027,深圳能源,20150612,1,2.20,-62.20
000027,深圳能源,20181119,146,1.50,-6.90
000027,深圳能源,20200818,9,4.60,-7.00
000027,深圳能源,20201124,1,19.20,-4.70
000027,深圳能源,20211217,48,2.40,-19.80
000027,深圳能源,20230208,22,3.40,-0.70
000028,国药一致,20070111,858,50.30,2.40
000028,国药一致,20070320,2,51.50,-6.00
000028,国药一致,20070413,1074,73.80,6.30
000028,国药一致,20090513,24,11.20,-7.20
000028,国药一致,20100223,8,10.70,-5.30
000028,国药一致,20100226,1885,2.50,-11.50
000028,国药一致,20100830,45,30.70,3.70
000028,国药一致,20130129,522,0.00,-13.50
000028,国药一致,20130605,37,5.90,-17.30
000028,国药一致,20130917,2734,8.40,-8.50
000028,国药一致,20131230,2801,31.30,2.20
000028,国药一致,20140728,68,11.50,4.00
000028,国药一致,20170419,8,4.90,-2.90
000028,国药一致,20190306,164,9.80,0.70
000028,国药一致,20190403,2,1.70,-15.90
000028,国药一致,20221109,2,28.20,3.30
000028,国药一致,20230216,40,38.30,1.40
000032,深桑达Ａ,20060928,45,8.50,-9.30
000032,深桑达Ａ,20070830,3,29.90,-8.10
000032,深桑达Ａ,20071019,1474,3.00,-27.60
000032,深桑达Ａ,20071224,37,20.90,-7.10
000032,深桑达Ａ,20071227,46,14.10,-12.40
000032,深桑达Ａ,20090611,36,11.10,-2.10
000032,深桑达Ａ,20100305,1,40.20,-4.70
000032,深桑达Ａ,20100322,10,39.00,-3.40
000032,深桑达Ａ,20110324,6,6.30,-12.40
000032,深桑达Ａ,20140305,8,8.30,-6.10
000032,深桑达Ａ,20150123,6,23.40,-2.90
000032,深桑达Ａ,20150303,3127,56.90,0.70
000032,深桑达Ａ,20150522,3183,28.20,-32.80
000032,深桑达Ａ,20191031,27,7.90,-3.00
000032,深桑达Ａ,20200417,1,15.00,-1.20
000032,深桑达Ａ,20221202,565,3.20,-22.70
000035,中国天楹,19990607,4,38.10,-3.80
000035,中国天楹,19990910,52,10.50,-7.40
000035,中国天楹,19991129,104,27.40,2.80
000035,中国天楹,20091112,332,11.70,-4.60
000035,中国天楹,20100211,14,4.90,-6.10
000035,中国天楹,20100329,3,19.30,-11.90
000035,中国天楹,20110324,1741,27.00,-1.30
000035,中国天楹,20131021,15,12.20,-3.50
000035,中国天楹,20140307,80,6.30,-11.60
000035,中国天楹,20141124,2412,0.90,-8.00
000035,中国天楹,20150226,1,49.00,0.30
000035,中国天楹,20150303,2446,51.40,-2.70
000035,中国天楹,20160929,2,8.40,-2.60
000035,中国天楹,20190626,228,9.80,-16.40
000035,中国天楹,20190822,2,10.20,0.50
000035,中国天楹,20191106,317,6.70,-5.00
000035,中国天楹,20210908,55,14.90,-0.40
000036,华联控股,20060519,1,39.00,-35.40
000036,华联控股,20070315,1108,83.30,0.20
000036,华联控股,20071207,51,13.10,-10.80
000036,华联控股,20071228,1,18.50,-30.60
000036,华联控股,20140903,350,54.20,0.90
000036,华联控股,20140922,3,13.80,-35.20
000036,华联控股,20150605,1,13.40,-77.70
000036,华联控股,20151118,56,25.40,-8.90
000036,华联控股,20151221,17,22.80,-21.50
000036,华联控股,20160817,23,26.80,3.10
000036,华联控股,20161123,6,0.00,-13.20
000036,华联控股,20190404,252,3.00,-13.90
000036,华联控股,20210315,12,1.60,-6.70
000036,华联控股,20221130,248,2.00,-10.40
000037,深南电A,20030414,126,21.20,0.30
000037,深南电A,20031217,57,16.40,1.00
000037,深南电A,20040113,583,0.90,-5.80
000037,深南电A,20040129,3,2.70,-4.20
000037,深南电A,20070322,2,41.00,5.40
000037,深南电A,20070404,13,31.70,1.10
000037,深南电A,20070413,617,16.60,1.10
000037,深南电A,20080108,53,4.20,-12.10
000037,深南电A,20090507,9,11.00,-3.30
000037,深南电A,20090520,1,10.90,0.80
000037,深南电A,20130913,21,1.40,-5.20
000037,深南电A,20150413,3121,4.60,-17.30
000037,深南电A,20160503,49,10.60,-8.70
000037,深南电A,20190301,360,76.20,8.70
000037,深南电A,20190613,32,17.20,1.80
000037,深南电A,20230605,113,31.00,-3.30
000037,深南电A,20230612,186,22.80,-5.50
000039,中集集团,20050407,15,17.30,-41.10
000039,中集集团,20050418,5,17.30,-63.30
000039,中集集团,20061204,1022,87.60,-0.90
000039,中集集团,20061213,1,81.00,1.90
000039,中集集团,20070403,25,24.40,-0.30
000039,中集集团,20090515,21,25.90,-6.40
000039,中集集团,20091026,20,34.40,-8.30
000039,中集集团,20100802,65,16.60,1.40
000039,中集集团,20101012,1,35.40,5.40
000039,中集集团,20101206,661,24.60,2.20
000039,中集集团,20110104,7,34.70,-9.80
000039,中集集团,20110124,726,28.20,-0.10
000039,中集集团,20140103,490,11.70,-0.70
000039,中集集团,20140120,1,6.60,-13.40
000039,中集集团,20140730,109,12.90,-3.90
000039,中集集团,20141103,740,43.30,0.50
000039,中集集团,20150521,1,26.40,-1.40
000039,中集集团,20150625,3057,6.50,-46.50
000039,中集集团,20161117,207,0.50,-11.00
000039,中集集团,20170125,1,13.80,-1.20
000039,中集集团,20170821,9,3.40,-6.40
000039,中集集团,20170904,21,1.40,-7.10
000039,中集集团,20190321,2,20.20,-7.00
000039,中集集团,20190328,8,18.60,-11.80
000039,中集集团,20201228,23,23.40,-14.00
000039,中集集团,20210624,97,9.80,-8.80
000039,中集集团,20210824,7,23.80,-6.10
000040,东旭蓝天,20040326,24,3.80,-14.70
000040,东旭蓝天,20040331,3,4.60,-14.60
000040,东旭蓝天,20070320,1,41.30,3.80
000040,东旭蓝天,20070424,1038,39.10,-7.20
000040,东旭蓝天,20070831,55,18.70,-9.20
000040,东旭蓝天,20090317,230,13.80,-6.30
000040,东旭蓝天,20090413,251,2.30,-14.10
000040,东旭蓝天,20090624,4,21.50,0.70
000040,东旭蓝天,20090710,2,1.90,-26.70
000040,东旭蓝天,20091027,51,33.90,-3.60
000040,东旭蓝天,20091202,4,0.10,-16.80
000040,东旭蓝天,20140929,8,14.90,0.00
000040,东旭蓝天,20150413,1,66.90,-11.80
000040,东旭蓝天,20180521,7,1.90,-24.40
000040,东旭蓝天,20180522,8,0.30,-25.80
000040,东旭蓝天,20201228,52,6.30,-33.10
000040,东旭蓝天,20210329,53,0.30,-18.80
000040,东旭蓝天,20210906,1,10.70,-10.90
000040,东旭蓝天,20210909,3,11.00,-15.80
000040,东旭蓝天,20220720,1,87.00,-0.80
000040,东旭蓝天,20220729,4,79.00,-5.10
000042,中洲控股,20040331,25,10.10,-37.10
000042,中洲控股,20070710,1339,27.00,2.40
000042,中洲控股,20070718,5,25.10,0.80
000042,中洲控股,20080222,16,1.80,-26.60
000042,中洲控股,20090319,1,23.40,-0.90
000042,中洲控股,20091026,1,43.00,-9.70
000042,中洲控股,20100119,23,1.50,-22.40
000042,中洲控股,20101217,7,10.20,-13.80
000042,中洲控股,20110107,8,4.50,-15.60
000042,中洲控股,20140911,1611,2.20,-16.50
000042,中洲控股,20150105,18,-1.20,-17.20
000042,中洲控股,20150312,43,72.80,0.80
000042,中洲控股,20151118,59,8.30,-7.80
000042,中洲控股,20160714,9,22.10,-0.70
000042,中洲控股,20160919,11,4.80,-4.50
000042,中洲控股,20200707,1,6.80,-12.10
000042,中洲控股,20200710,292,1.80,-13.80
000042,中洲控股,20220701,18,6.90,-8.20
000045,深纺织Ａ,20041124,30,6.50,-7.90
000045,深纺织Ａ,20070216,17,41.00,3.70
000045,深纺织Ａ,20070424,691,26.60,-17.40
000045,深纺织Ａ,20100330,40,11.80,-13.70
000045,深纺织Ａ,20101125,2131,12.40,-4.40
000045,深纺织Ａ,20140716,1,28.60,-2.40
000045,深纺织Ａ,20140818,50,17.00,-1.40
000045,深纺织Ａ,20150521,1,40.70,-6.00
000045,深纺织Ａ,20151126,7,19.90,-14.80
000045,深纺织Ａ,20151208,1,21.90,-26.40
000045,深纺织Ａ,20160725,19,34.10,-10.50
000045,深纺织Ａ,20191219,22,7.10,-15.00
000045,深纺织Ａ,20200804,660,5.70,-25.50
000045,深纺织Ａ,20210526,42,19.10,-0.50
000045,深纺织Ａ,20210924,50,5.90,-10.10
000048,京基智农,20110526,1,9.70,-22.60
000048,京基智农,20110701,2,35.50,-21.10
000048,京基智农,20111109,45,20.40,-32.80
000048,京基智农,20130911,6,38.50,-11.70
000048,京基智农,20131010,76,34.30,4.00
000048,京基智农,20131206,14,73.10,7.20
000048,京基智农,20141202,2,5.10,-27.40
000048,京基智农,20141226,2,37.40,-13.80
000048,京基智农,20150209,1,91.80,3.10
000048,京基智农,20150320,3163,31.30,-11.60
000048,京基智农,20150820,3262,43.80,-28.70
000048,京基智农,20191101,2,3.60,-14.80
000048,京基智农,20200423,10,27.20,-3.30
000048,京基智农,20220125,172,17.80,-0.50
000048,京基智农,20220726,1,6.90,-11.30
000048,京基智农,20230131,2,11.40,1.20
000050,深天马Ａ,20030402,114,7.30,-10.70
000050,深天马Ａ,20040409,602,1.90,-26.90
000050,深天马Ａ,20060620,7,25.70,-8.00
000050,深天马Ａ,20070208,11,28.40,4.70
000050,深天马Ａ,20080115,1483,9.90,-7.90
000050,深天马Ａ,20080118,1486,5.60,-11.50
000050,深天马Ａ,20080125,1491,0.60,-20.80
000050,深天马Ａ,20101125,2147,2.90,-27.40
000050,深天马Ａ,20120910,132,7.00,-14.70
000050,深天马Ａ,20140403,19,12.10,-0.90
000050,深天马Ａ,20140815,2988,28.70,-2.90
000050,深天马Ａ,20150518,14,37.00,-6.50
000050,深天马Ａ,20160527,98,9.80,-6.10
000050,深天马Ａ,20190724,4,5.60,-9.10
000050,深天马Ａ,20191209,151,15.00,1.90
000050,深天马Ａ,20200721,5,8.00,-6.90
000050,深天马Ａ,20210120,1,5.80,-5.70
000056,皇庭国际,20040317,10,10.20,-12.00
000056,皇庭国际,20040924,3,1.80,-20.00
000056,皇庭国际,20070129,635,31.60,-10.10
000056,皇庭国际,20070322,2,39.80,-4.60
000056,皇庭国际,20070517,1,24.20,-30.50
000056,皇庭国际,20080102,48,12.70,-18.50
000056,皇庭国际,20090602,16,14.10,-1.10
000056,皇庭国际,20120316,130,2.10,-32.80
000056,皇庭国际,20130116,115,5.00,-8.90
000056,皇庭国际,20130326,177,19.60,2.30
000056,皇庭国际,20130813,12,4.90,-3.70
000056,皇庭国际,20150320,274,43.40,2.60
000056,皇庭国际,20171018,49,6.30,-23.80
000056,皇庭国际,20210506,4,35.60,-16.00
000056,皇庭国际,20220124,3,9.00,-15.00
000059,华锦股份,20040322,14,1.50,-13.10
000059,华锦股份,20061012,60,0.30,-25.60
000059,华锦股份,20070427,1205,25.80,-7.10
000059,华锦股份,20141022,583,30.40,3.30
000059,华锦股份,20141029,622,32.70,-4.20
000059,华锦股份,20141104,4,36.00,-4.60
000059,华锦股份,20150331,2,20.50,-6.10
000059,华锦股份,20150422,47,35.70,-8.70
000059,华锦股份,20160413,4,1.80,-11.70
000059,华锦股份,20160707,250,-0.60,-12.80
000059,华锦股份,20170210,402,12.70,-11.10
000059,华锦股份,20170915,2,0.40,-15.50
000059,华锦股份,20201218,1,7.20,-4.20
000059,华锦股份,20210602,10,11.10,-4.80
000059,华锦股份,20210611,2,9.20,-12.20
000059,华锦股份,20210714,792,-6.60,-21.70
000059,华锦股份,20221111,12,20.80,-6.30
000060,中金岭南,20061201,1004,9.70,-6.70
000060,中金岭南,20070601,1120,16.70,-7.80
000060,中金岭南,20070618,1131,3.90,-17.50
000060,中金岭南,20070807,1167,16.10,-4.90
000060,中金岭南,20100406,48,5.40,-31.10
000060,中金岭南,20101102,717,11.00,-20.70
000060,中金岭南,20130111,4,35.90,-0.70
000060,中金岭南,20170802,117,13.70,-2.40
000060,中金岭南,20201110,30,23.90,2.40
000060,中金岭南,20220303,88,5.00,-16.50
000060,中金岭南,20230214,8,9.20,-0.90
000060,中金岭南,20230329,16,9.80,0.00
000061,农 产 品,20040219,7,2.20,-11.10
000061,农 产 品,20060529,4,9.50,-22.10
000061,农 产 品,20070117,1235,32.90,4.70
000061,农 产 品,20070123,1239,1.50,-16.70
000061,农 产 品,20090519,5,21.40,-2.90
000061,农 产 品,20100802,25,16.60,0.00
000061,农 产 品,20100805,582,13.70,2.70
000061,农 产 品,20101111,2044,1.00,-26.10
000061,农 产 品,20130218,156,0.70,-15.20
000061,农 产 品,20140916,3,31.20,3.70
000061,农 产 品,20190320,173,12.10,-7.50
000062,深圳华强,20060719,467,27.10,-13.10
000062,深圳华强,20061116,16,37.90,1.70
000062,深圳华强,20061122,22,30.90,-2.80
000062,深圳华强,20070413,23,21.70,-11.90
000062,深圳华强,20070416,1,21.40,-12.10
000062,深圳华强,20070522,1,17.70,-42.50
000062,深圳华强,20070831,51,6.60,-7.20
000062,深圳华强,20070904,53,8.40,-8.00
000062,深圳华强,20071220,30,19.40,-11.60
000062,深圳华强,20150213,2,251.00,-0.90
000062,深圳华强,20200630,84,42.10,0.30
000062,深圳华强,20200804,15,1.80,-19.40
000062,深圳华强,20220104,2,5.90,-12.60
000062,深圳华强,20230202,34,5.60,-0.70
000065,北方国际,20070821,42,16.90,-0.70
000065,北方国际,20090602,27,18.90,0.70
000065,北方国际,20091112,1,15.20,1.10
000065,北方国际,20100112,4,5.20,-8.00
000065,北方国际,20160623,4,8.60,-2.10
000065,北方国际,20161026,2,10.30,-2.00
000065,北方国际,20161118,3,2.10,-10.60
000065,北方国际,20170302,310,22.40,-3.50
000065,北方国际,20170327,333,5.00,-26.70
000065,北方国际,20190320,241,27.30,-7.40
000065,北方国际,20230425,5,28.90,-9.40
000065,北方国际,20230508,1473,-0.50,-27.50
000068,华控赛格,20020625,260,4.90,-9.50
000068,华控赛格,20030214,1,0.70,-10.60
000068,华控赛格,20031024,1,10.80,-2.80
000068,华控赛格,20060920,38,5.50,-10.70
000068,华控赛格,20070917,5,46.90,-6.00
000068,华控赛格,20070926,801,27.90,-18.20
000068,华控赛格,20090323,1,20.80,-1.70
000068,华控赛格,20090417,36,7.90,-12.10
000068,华控赛格,20090618,1,74.60,-0.50
000068,华控赛格,20090713,1,48.90,5.40
000068,华控赛格,20130220,1,19.10,0.00
000068,华控赛格,20130716,36,5.20,-7.50
000068,华控赛格,20140722,84,23.40,1.00
000068,华控赛格,20150807,3084,27.60,-29.60
000068,华控赛格,20151112,52,7.30,-13.20
000068,华控赛格,20151120,3,11.30,-10.90
000068,华控赛格,20211115,24,13.70,-1.30
000068,华控赛格,20220615,2,33.60,-0.90
000068,华控赛格,20220922,64,11.20,-5.00
000068,华控赛格,20221013,5,13.40,-2.50
000078,海王生物,20060602,477,16.30,-9.30
000078,海王生物,20070730,25,11.60,-9.20
000078,海王生物,20070904,1,26.70,-1.90
000078,海王生物,20080304,15,10.10,-35.30
000078,海王生物,20080306,28,6.90,-37.50
000078,海王生物,20090608,1,54.70,9.40
000078,海王生物,20091019,13,62.40,-1.50
000078,海王生物,20091119,1,2.40,-26.00
000078,海王生物,20140731,93,9.10,-3.60
000078,海王生物,20140922,135,34.40,1.40
000078,海王生物,20160602,4,0.80,-6.10
000078,海王生物,20160715,6,0.80,-11.50
000078,海王生物,20180402,2,0.70,-6.70
000088,盐 田 港,20050309,82,13.30,-6.90
000088,盐 田 港,20050816,75,2.50,-8.90
000088,盐 田 港,20060707,4,7.30,-19.00
000088,盐 田 港,20061205,358,18.70,-2.60
000088,盐 田 港,20070109,383,71.90,5.30
000088,盐 田 港,20070116,3,60.70,-1.50
000088,盐 田 港,20070601,4,14.10,-15.30
000088,盐 田 港,20090402,160,7.70,-7.70
000088,盐 田 港,20100402,9,1.10,-21.50
000088,盐 田 港,20131011,1,21.30,-2.90
000088,盐 田 港,20140820,74,21.20,-2.00
000088,盐 田 港,20140925,200,25.80,-3.40
000088,盐 田 港,20141008,4,29.90,-4.30
000088,盐 田 港,20150303,33,24.90,-0.80
000088,盐 田 港,20150615,3061,13.50,-29.70
000088,盐 田 港,20170215,47,8.30,-1.20
000088,盐 田 港,20201123,9,1.40,-13.80
000088,盐 田 港,20220913,72,1.30,-12.40
000089,深圳机场,20040106,7,33.00,4.10
000089,深圳机场,20040109,44,28.20,5.20
000089,深圳机场,20040204,340,9.80,-7.30
000089,深圳机场,20040331,380,3.20,-7.20
000089,深圳机场,20060317,9,21.60,-3.30
000089,深圳机场,20060412,332,23.40,-3.80
000089,深圳机场,20070427,2,13.60,-9.00
000089,深圳机场,20070904,2,16.70,-11.20
000089,深圳机场,20071224,33,14.30,-4.00
000089,深圳机场,20100225,6,3.10,-4.80
000089,深圳机场,20130130,1,3.20,-6.70
000089,深圳机场,20130916,4,6.20,-8.80
000089,深圳机场,20141127,1,34.40,9.90
000089,深圳机场,20150318,1238,33.20,-1.30
000089,深圳机场,20150408,1695,17.30,1.00
000089,深圳机场,20150506,1,68.70,0.50
000089,深圳机场,20190730,19,27.20,-1.10
000089,深圳机场,20190801,79,26.30,-1.80
000089,深圳机场,20221212,2,3.20,-4.10
000090,天健集团,20070806,32,24.70,-9.70
000090,天健集团,20101105,5,24.90,-16.50
000090,天健集团,20121226,124,34.40,1.60
000090,天健集团,20130503,5,40.80,4.60
000090,天健集团,20150421,1,38.90,-16.80
000090,天健集团,20161116,13,1.40,-9.40
000090,天健集团,20200430,2,14.30,1.90
000090,天健集团,20200630,4,47.10,9.50
000090,天健集团,20200731,1,14.80,-17.80
000096,广聚能源,20040209,329,11.00,-1.00
000096,广聚能源,20040219,337,5.50,-7.50
000096,广聚能源,20040316,16,14.30,-2.50
000096,广聚能源,20060831,1,8.00,-7.20
000096,广聚能源,20060919,8,12.00,-3.30
000096,广聚能源,20070409,662,46.10,1.50
000096,广聚能源,20070920,1,7.70,-18.30
000096,广聚能源,20070928,3,2.60,-24.20
000096,广聚能源,20090520,188,23.10,6.60
000096,广聚能源,20090527,1,4.70,-8.10
000096,广聚能源,20091106,27,31.80,2.10
000096,广聚能源,20091202,4,8.00,-9.30
000096,广聚能源,20110630,2,2.70,-22.20
000096,广聚能源,20130917,1,56.10,-5.80
000096,广聚能源,20131011,7,67.40,-4.40
000096,广聚能源,20131129,14,-2.70,-30.20
000096,广聚能源,20150311,1174,52.70,2.00
000096,广聚能源,20150505,1831,180.50,8.00
000096,广聚能源,20150527,3032,70.20,-46.50
000096,广聚能源,20150814,2,0.80,-40.70
000096,广聚能源,20161122,44,6.40,-2.90
000096,广聚能源,20170222,8,9.80,0.80
000096,广聚能源,20230223,5,6.30,-1.80
000099,中信海直,20070309,1172,68.40,1.50
000099,中信海直,20070824,44,61.40,-2.20
000099,中信海直,20070914,1,29.70,-21.60
000099,中信海直,20090327,21,57.90,5.00
000099,中信海直,20090429,217,34.30,7.80
000099,中信海直,20100729,62,33.40,-0.10
000099,中信海直,20101026,736,22.90,-2.70
000099,中信海直,20101102,745,19.20,-8.30
000099,中信海直,20140702,2,12.50,-1.80
000099,中信海直,20141121,3031,8.50,-12.70
000099,中信海直,20141125,2,9.00,-12.30
000099,中信海直,20190228,177,26.10,1.60
000099,中信海直,20210826,205,3.70,-6.00
000099,中信海直,20211020,2,10.20,-8.70
000099,中信海直,20211126,5,8.40,-2.20
000100,TCL科技,20100222,16,8.40,-9.00
000100,TCL科技,20100302,4,3.40,-13.10
000100,TCL科技,20110519,2,-0.50,-25.70
000100,TCL科技,20141031,805,34.40,0.90
000100,TCL科技,20171026,284,18.60,-7.10
000100,TCL科技,20191206,166,29.10,0.60
000151,中成股份,20070309,839,75.30,9.80
000151,中成股份,20070528,1102,2.90,-50.60
000151,中成股份,20070801,44,27.30,2.10
000151,中成股份,20070903,5,30.20,-0.10
000151,中成股份,20090413,219,47.80,1.50
000151,中成股份,20090602,15,21.90,-4.30
000151,中成股份,20090714,1,1.50,-33.60
000151,中成股份,20100115,7,44.50,-10.20
000151,中成股份,20100423,1807,8.90,-34.50
000151,中成股份,20100802,1,40.50,-3.10
000151,中成股份,20101011,14,3.10,-19.90
000151,中成股份,20131210,32,1.20,-13.60
000151,中成股份,20140804,3,9.10,-13.10
000151,中成股份,20150128,2956,11.50,-3.40
000151,中成股份,20150423,1,8.00,-13.20
000151,中成股份,20161123,6,9.60,-2.90
000151,中成股份,20170109,2,-0.10,-14.40
000151,中成股份,20190321,2,23.70,-12.60
000151,中成股份,20200819,28,4.10,-11.00
000151,中成股份,20210915,1,1.60,-11.70
000151,中成股份,20230307,64,4.40,-13.60
000153,丰原药业,20030829,1,8.80,-0.20
000153,丰原药业,20040206,18,1.90,-11.20
000153,丰原药业,20071224,48,36.60,-0.30
000153,丰原药业,20100902,1,10.40,-6.80
000153,丰原药业,20100909,7,10.30,-6.90
000153,丰原药业,20131014,3,4.80,-10.10
000153,丰原药业,20161026,35,16.40,-1.60
000155,川能动力,20020724,21,2.90,-4.40
000155,川能动力,20040211,334,1.60,-11.60
000155,川能动力,20071226,44,19.20,-8.90
000155,川能动力,20090624,2,21.00,-2.70
000155,川能动力,20090727,1,1.90,-28.70
000155,川能动力,20091230,9,3.40,-11.40
000155,川能动力,20100317,4,-0.50,-13.50
000155,川能动力,20110329,62,21.00,-0.30
000155,川能动力,20140711,33,42.90,-2.90
000155,川能动力,20150128,780,39.40,-11.00
000155,川能动力,20160421,2,5.80,-41.50
000155,川能动力,20201124,4,25.20,-15.50
000155,川能动力,20210708,1,85.20,7.20
000155,川能动力,20210923,4434,1.10,-31.60
000156,华数传媒,20141212,41,4.00,-18.40
000156,华数传媒,20150325,2,2.60,-11.80
000156,华数传媒,20200114,4,29.80,-16.10
000156,华数传媒,20200710,91,5.50,-6.50
000156,华数传媒,20220118,263,11.00,-11.30
000156,华数传媒,20220215,3,11.00,-9.60
000158,常山北明,20060919,10,2.40,-6.00
000158,常山北明,20070122,2,20.40,-3.20
000158,常山北明,20130318,199,7.30,-10.70
000158,常山北明,20141029,9,44.70,-7.30
000158,常山北明,20150226,1,43.40,1.30
000158,常山北明,20150303,2993,35.10,6.80
000158,常山北明,20151117,75,12.40,-11.30
000158,常山北明,20151124,80,11.90,-11.70
000158,常山北明,20200603,12,23.30,-4.30
000158,常山北明,20230206,50,15.60,0.20
000301,东方盛虹,20070518,1342,139.70,11.20
000301,东方盛虹,20090515,2,28.40,1.20
000301,东方盛虹,20090520,189,19.90,-5.50
000301,东方盛虹,20090611,7,39.20,-3.40
000301,东方盛虹,20090625,1,34.10,-1.80
000301,东方盛虹,20090721,277,14.80,-19.10
000301,东方盛虹,20100402,14,14.00,-14.40
000301,东方盛虹,20100423,85,6.70,-25.50
000301,东方盛虹,20131206,24,0.40,-16.40
000301,东方盛虹,20141118,9,43.60,1.50
000301,东方盛虹,20150618,3,-0.10,-57.10
000301,东方盛虹,20170103,28,3.00,-9.80
000301,东方盛虹,20180109,22,11.50,-2.90
000301,东方盛虹,20180420,11,9.60,-8.00
000301,东方盛虹,20190313,4,17.40,-1.30
000301,东方盛虹,20200903,1,7.90,-2.00
000301,东方盛虹,20210204,6,13.80,-15.00
000301,东方盛虹,20210629,1,47.30,-6.50
000301,东方盛虹,20210708,4523,39.70,6.60
000338,潍柴动力,20101027,792,32.40,-0.60
000338,潍柴动力,20101110,802,3.30,-21.20
000338,潍柴动力,20121217,120,5.40,-10.60
000338,潍柴动力,20121218,1,5.20,-10.80
000338,潍柴动力,20130206,167,12.30,-25.80
000338,潍柴动力,20141229,5,20.90,-10.60
000338,潍柴动力,20160909,1,20.10,-5.00
000338,潍柴动力,20170622,445,31.40,3.10
000338,潍柴动力,20171113,1539,1.80,-19.00
000338,潍柴动力,20180129,3,-0.30,-14.00
000338,潍柴动力,20190312,4,45.00,-0.30
000338,潍柴动力,20191202,153,27.40,2.40
000338,潍柴动力,20191227,3020,9.20,-19.90
000338,潍柴动力,20200305,2,-0.80,-20.90
000338,潍柴动力,20211206,52,6.60,-5.00
000338,潍柴动力,20211220,64,4.10,-14.20
000338,潍柴动力,20230214,1,6.20,-6.00
000338,潍柴动力,20230215,145,5.90,-6.30
000401,冀东水泥,20040211,537,48.70,-3.60
000401,冀东水泥,20040317,562,15.30,-25.30
000401,冀东水泥,20070207,6,75.20,1.50
000401,冀东水泥,20070919,1,17.70,-17.60
000401,冀东水泥,20080214,1,6.50,-29.20
000401,冀东水泥,20080218,15,5.80,-29.70
000401,冀东水泥,20090220,167,15.80,-5.70
